rank,mod_type,fll_bw,costas_bw,sym_bw,preamble_size,avg_ber,min_ber,avg_pdr,max_noise_tolerance,composite_score,tested_scenarios
1822,QPSK,0.0314,0.08,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
1823,BPSK,0.0314,0.11,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
1824,BPSK,0.0314,0.06,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
1825,QPSK,0.0314,0.025,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
1826,QPSK,0.0314,0.085,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
1827,QPSK,0.05,0.065,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
1828,QPSK,0.0314,0.05,0.057,32,0.0,0.0,80.0,0.0,1798.4,1
1829,QPSK,0.0314,0.115,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
1830,QPSK,0.0628,0.075,0.117,32,0.0,0.0,80.0,0.0,1798.4,1
1831,QPSK,0.05,0.06,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
1832,QPSK,0.0628,0.095,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
1833,QPSK,0.02,0.05,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
1834,QPSK,0.05,0.1,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
1835,QPSK,0.02,0.05,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
1836,QPSK,0.0628,0.07,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
1837,QPSK,0.0628,0.095,0.127,32,0.0,0.0,80.0,0.0,1798.4,1
1838,QPSK,0.05,0.105,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
1839,QPSK,0.02,0.065,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
1840,QPSK,0.05,0.045,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
1841,BPSK,0.0628,0.025,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
1842,QPSK,0.02,0.1,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
1843,QPSK,0.0628,0.045,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
1844,BPSK,0.0314,0.1,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
1845,QPSK,0.02,0.08,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
1846,BPSK,0.0628,0.075,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
1847,BPSK,0.0628,0.05,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
1848,BPSK,0.02,0.09,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
1849,QPSK,0.05,0.08,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
1850,QPSK,0.0628,0.04,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
1851,QPSK,0.0314,0.105,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
1852,QPSK,0.02,0.08,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
1853,BPSK,0.0314,0.04,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1854,QPSK,0.02,0.055,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
1855,BPSK,0.02,0.025,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1856,QPSK,0.05,0.08,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
1857,QPSK,0.02,0.1,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
1858,QPSK,0.0314,0.02,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
1859,BPSK,0.0628,0.08,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
1860,QPSK,0.05,0.115,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
1861,BPSK,0.0314,0.12,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
1862,BPSK,0.05,0.04,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
1863,QPSK,0.0314,0.11,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
1864,QPSK,0.05,0.035,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
1865,BPSK,0.05,0.105,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
1866,QPSK,0.0628,0.065,0.037,32,0.0,0.0,80.0,0.0,1798.4,1
1867,BPSK,0.02,0.045,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
1868,BPSK,0.02,0.065,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
1869,QPSK,0.0628,0.105,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
1870,QPSK,0.02,0.02,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
1871,BPSK,0.0314,0.085,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
1872,QPSK,0.0314,0.08,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
1873,QPSK,0.05,0.05,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
1874,BPSK,0.05,0.04,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1875,QPSK,0.0628,0.05,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
1876,BPSK,0.0314,0.02,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
1877,QPSK,0.0314,0.025,0.111,32,0.0,0.0,80.0,0.0,1798.4,1
1878,QPSK,0.02,0.04,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
1879,QPSK,0.0314,0.035,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1880,BPSK,0.0314,0.105,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1881,QPSK,0.05,0.11,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
1882,QPSK,0.0314,0.11,0.127,32,0.0,0.0,80.0,0.0,1798.4,1
1883,QPSK,0.05,0.06,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
1884,QPSK,0.05,0.035,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
1885,QPSK,0.05,0.1,0.125,32,0.0,0.0,80.0,0.0,1798.4,1
1886,QPSK,0.05,0.095,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1887,BPSK,0.05,0.075,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
1888,QPSK,0.02,0.115,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
1889,QPSK,0.02,0.06,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
1890,QPSK,0.0628,0.085,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
1891,QPSK,0.02,0.095,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
1892,QPSK,0.02,0.095,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
1893,BPSK,0.0314,0.085,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
1894,QPSK,0.05,0.115,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
1895,BPSK,0.05,0.07,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1896,QPSK,0.05,0.08,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
1897,QPSK,0.02,0.03,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
1898,QPSK,0.0628,0.055,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
1899,QPSK,0.05,0.105,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
1900,QPSK,0.0628,0.07,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
1901,BPSK,0.05,0.065,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
1902,QPSK,0.02,0.02,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
1903,QPSK,0.0628,0.09,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1904,QPSK,0.02,0.02,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
1905,QPSK,0.0314,0.04,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
1906,QPSK,0.02,0.085,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
1907,QPSK,0.0314,0.08,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
1908,QPSK,0.0628,0.11,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
1909,QPSK,0.05,0.12,0.075,32,0.0,0.0,80.0,0.0,1798.4,1
1910,QPSK,0.05,0.04,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
1911,QPSK,0.05,0.065,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
1912,QPSK,0.0628,0.06,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
1913,BPSK,0.05,0.105,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
1914,QPSK,0.02,0.025,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
1915,QPSK,0.02,0.11,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
1916,QPSK,0.0314,0.065,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
1917,QPSK,0.0314,0.055,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
1918,QPSK,0.02,0.105,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
1919,BPSK,0.0314,0.02,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
1920,QPSK,0.02,0.055,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
1921,QPSK,0.0314,0.02,0.123,32,0.0,0.0,80.0,0.0,1798.4,1
1922,BPSK,0.0628,0.05,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
1923,BPSK,0.0628,0.085,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
1924,BPSK,0.05,0.105,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1925,QPSK,0.0628,0.1,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1926,QPSK,0.02,0.02,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
1927,QPSK,0.05,0.075,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
1928,QPSK,0.02,0.09,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
1929,QPSK,0.05,0.1,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
1930,QPSK,0.02,0.075,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
1931,QPSK,0.0628,0.105,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
1932,QPSK,0.02,0.095,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
1933,QPSK,0.02,0.09,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
1934,QPSK,0.02,0.12,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
1935,QPSK,0.02,0.035,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
1936,QPSK,0.02,0.095,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
1937,QPSK,0.0628,0.045,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
1938,BPSK,0.0314,0.06,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
1939,QPSK,0.0314,0.035,0.137,32,0.0,0.0,80.0,0.0,1798.4,1
1940,BPSK,0.02,0.03,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
1941,QPSK,0.05,0.07,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
1942,QPSK,0.0628,0.075,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
1943,QPSK,0.0628,0.075,0.137,32,0.0,0.0,80.0,0.0,1798.4,1
1944,BPSK,0.05,0.115,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
1945,BPSK,0.0314,0.085,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
1946,QPSK,0.02,0.035,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
1947,BPSK,0.0314,0.03,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
1948,QPSK,0.05,0.075,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
1949,BPSK,0.05,0.07,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
1950,QPSK,0.05,0.115,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
1951,BPSK,0.05,0.09,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
1952,QPSK,0.0314,0.105,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
1953,BPSK,0.0628,0.11,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
1954,QPSK,0.02,0.055,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
1955,QPSK,0.0314,0.1,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
1956,QPSK,0.05,0.105,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
1957,QPSK,0.02,0.105,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
1958,QPSK,0.0628,0.05,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
1959,BPSK,0.0314,0.04,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
1960,QPSK,0.02,0.08,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
1961,QPSK,0.05,0.07,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
1962,QPSK,0.0628,0.12,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1963,QPSK,0.05,0.075,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
1964,QPSK,0.0628,0.12,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
1965,QPSK,0.05,0.095,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
1966,QPSK,0.05,0.04,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
1967,BPSK,0.05,0.04,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
1968,QPSK,0.05,0.09,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
1969,QPSK,0.02,0.025,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
1970,QPSK,0.0314,0.12,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
1971,BPSK,0.0314,0.035,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
1972,QPSK,0.05,0.12,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
1973,QPSK,0.02,0.065,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
1974,BPSK,0.05,0.055,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
1975,QPSK,0.0628,0.07,0.065,32,0.0,0.0,80.0,0.0,1798.4,1
1976,BPSK,0.0314,0.08,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
1977,BPSK,0.05,0.105,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
1978,BPSK,0.05,0.085,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
1979,QPSK,0.05,0.07,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
1980,BPSK,0.0314,0.115,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1981,QPSK,0.0314,0.035,0.111,32,0.0,0.0,80.0,0.0,1798.4,1
1982,BPSK,0.0314,0.02,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
1983,QPSK,0.0314,0.07,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
1984,BPSK,0.0628,0.045,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
1985,BPSK,0.05,0.065,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
1986,QPSK,0.0314,0.045,0.087,32,0.0,0.0,80.0,0.0,1798.4,1
1987,QPSK,0.02,0.025,0.133,32,0.0,0.0,80.0,0.0,1798.4,1
1988,QPSK,0.0314,0.105,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
1989,QPSK,0.05,0.035,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
1990,QPSK,0.05,0.04,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
1991,QPSK,0.05,0.07,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
1992,QPSK,0.0314,0.045,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
1993,QPSK,0.0314,0.11,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
1994,QPSK,0.0314,0.065,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
1995,QPSK,0.05,0.065,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
1996,QPSK,0.0314,0.065,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
1997,QPSK,0.05,0.085,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
1998,BPSK,0.0628,0.075,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
1999,BPSK,0.0628,0.065,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
2000,QPSK,0.02,0.085,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
2001,QPSK,0.02,0.1,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
2002,QPSK,0.02,0.115,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
2003,QPSK,0.0628,0.045,0.109,32,0.0,0.0,80.0,0.0,1798.4,1
2004,QPSK,0.0314,0.11,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
2005,QPSK,0.05,0.08,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
2006,QPSK,0.0314,0.05,0.063,32,0.0,0.0,80.0,0.0,1798.4,1
2007,BPSK,0.0314,0.05,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
2008,QPSK,0.0314,0.02,0.075,32,0.0,0.0,80.0,0.0,1798.4,1
2009,BPSK,0.05,0.05,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
2010,QPSK,0.02,0.025,0.127,32,0.0,0.0,80.0,0.0,1798.4,1
2011,QPSK,0.0314,0.045,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
2012,QPSK,0.0314,0.04,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
2013,QPSK,0.0314,0.085,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
2014,BPSK,0.0628,0.05,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
2015,QPSK,0.02,0.065,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
2016,QPSK,0.0628,0.075,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
2017,QPSK,0.02,0.07,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
2018,QPSK,0.02,0.065,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
2019,QPSK,0.02,0.095,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
2020,QPSK,0.0314,0.03,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
2021,QPSK,0.02,0.1,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
2022,BPSK,0.0628,0.04,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
2023,QPSK,0.05,0.12,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
2024,QPSK,0.0314,0.07,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
2025,QPSK,0.05,0.105,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
2026,QPSK,0.0314,0.06,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
2027,QPSK,0.0314,0.06,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
2028,QPSK,0.05,0.055,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
2029,QPSK,0.0314,0.04,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
2030,QPSK,0.05,0.04,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
2031,QPSK,0.02,0.085,0.079,32,0.0,0.0,80.0,0.0,1798.4,1
2032,QPSK,0.0628,0.08,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
2033,QPSK,0.0628,0.065,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
2034,BPSK,0.0314,0.1,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
2035,QPSK,0.02,0.055,0.097,32,0.0,0.0,80.0,0.0,1798.4,1
2036,BPSK,0.05,0.035,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
2037,QPSK,0.02,0.06,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
2038,QPSK,0.0314,0.085,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
2039,QPSK,0.05,0.095,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
2040,BPSK,0.0628,0.025,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
2041,QPSK,0.0314,0.095,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
2042,QPSK,0.05,0.1,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
2043,QPSK,0.0628,0.115,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
2044,BPSK,0.0314,0.095,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
2045,QPSK,0.02,0.07,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
2046,QPSK,0.02,0.08,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
2047,QPSK,0.0628,0.085,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
2048,BPSK,0.0628,0.055,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
2049,QPSK,0.0314,0.115,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
2050,QPSK,0.05,0.055,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
2051,QPSK,0.05,0.045,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
2052,QPSK,0.05,0.065,0.123,32,0.0,0.0,80.0,0.0,1798.4,1
2053,QPSK,0.02,0.06,0.079,32,0.0,0.0,80.0,0.0,1798.4,1
2054,QPSK,0.05,0.075,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
2055,BPSK,0.02,0.065,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
2056,QPSK,0.0628,0.1,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
2057,QPSK,0.0628,0.065,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
2058,BPSK,0.0314,0.025,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
2059,QPSK,0.0314,0.11,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
2060,QPSK,0.02,0.06,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
2061,QPSK,0.02,0.025,0.085,32,0.0,0.0,80.0,0.0,1798.4,1
2062,QPSK,0.05,0.05,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
2063,QPSK,0.02,0.03,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
2064,BPSK,0.05,0.105,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
2065,QPSK,0.05,0.095,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
2066,QPSK,0.05,0.075,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
2067,BPSK,0.0628,0.09,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
2068,QPSK,0.02,0.1,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
2069,BPSK,0.0314,0.05,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
2070,QPSK,0.02,0.08,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
2071,QPSK,0.0314,0.12,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
2072,QPSK,0.0314,0.03,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
2073,QPSK,0.0314,0.05,0.111,32,0.0,0.0,80.0,0.0,1798.4,1
2074,BPSK,0.0628,0.09,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
2075,QPSK,0.05,0.09,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
2076,QPSK,0.0314,0.055,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
2077,BPSK,0.05,0.06,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
2078,QPSK,0.0314,0.09,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
2079,BPSK,0.05,0.025,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
2080,QPSK,0.0628,0.115,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
2081,QPSK,0.02,0.03,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
2082,QPSK,0.0628,0.09,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
2083,BPSK,0.0314,0.08,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
2084,BPSK,0.0628,0.075,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
2085,QPSK,0.0314,0.045,0.095,32,0.0,0.0,80.0,0.0,1798.4,1
2086,QPSK,0.0314,0.045,0.067,32,0.0,0.0,80.0,0.0,1798.4,1
2087,QPSK,0.0314,0.1,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
2088,QPSK,0.0314,0.115,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
2089,QPSK,0.05,0.07,0.089,32,0.0,0.0,80.0,0.0,1798.4,1
2090,QPSK,0.0314,0.02,0.057,32,0.0,0.0,80.0,0.0,1798.4,1
2091,QPSK,0.0628,0.04,0.069,32,0.0,0.0,80.0,0.0,1798.4,1
2092,BPSK,0.02,0.095,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
2093,QPSK,0.0314,0.085,0.011,32,0.0,0.0,80.0,0.0,1798.4,1
2094,QPSK,0.02,0.065,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
2095,QPSK,0.02,0.09,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
2096,QPSK,0.0314,0.11,0.035,32,0.0,0.0,80.0,0.0,1798.4,1
2097,QPSK,0.0628,0.055,0.093,32,0.0,0.0,80.0,0.0,1798.4,1
2098,QPSK,0.0628,0.075,0.037,32,0.0,0.0,80.0,0.0,1798.4,1
2099,QPSK,0.0314,0.09,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
2100,QPSK,0.02,0.04,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
2101,QPSK,0.05,0.085,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
2102,QPSK,0.0314,0.105,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
2103,QPSK,0.02,0.035,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
2104,QPSK,0.02,0.055,0.071,32,0.0,0.0,80.0,0.0,1798.4,1
2105,BPSK,0.02,0.07,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
2106,QPSK,0.05,0.115,0.057,32,0.0,0.0,80.0,0.0,1798.4,1
2107,QPSK,0.05,0.105,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
2108,QPSK,0.0314,0.115,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
2109,QPSK,0.0314,0.045,0.131,32,0.0,0.0,80.0,0.0,1798.4,1
2110,QPSK,0.0314,0.055,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
2111,QPSK,0.0628,0.11,0.107,32,0.0,0.0,80.0,0.0,1798.4,1
2112,QPSK,0.0314,0.04,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
2113,QPSK,0.02,0.05,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
2114,BPSK,0.02,0.04,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
2115,QPSK,0.0628,0.105,0.111,32,0.0,0.0,80.0,0.0,1798.4,1
2116,QPSK,0.0314,0.105,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
2117,QPSK,0.05,0.095,0.119,32,0.0,0.0,80.0,0.0,1798.4,1
2118,BPSK,0.05,0.06,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
2119,BPSK,0.02,0.115,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
2120,QPSK,0.0628,0.04,0.123,32,0.0,0.0,80.0,0.0,1798.4,1
2121,QPSK,0.02,0.05,0.129,32,0.0,0.0,80.0,0.0,1798.4,1
2122,BPSK,0.0314,0.03,0.059,32,0.0,0.0,80.0,0.0,1798.4,1
2123,BPSK,0.0314,0.08,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
2124,BPSK,0.0628,0.11,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
2125,QPSK,0.02,0.02,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
2126,QPSK,0.05,0.085,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
2127,QPSK,0.0628,0.12,0.039,32,0.0,0.0,80.0,0.0,1798.4,1
