Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,Platform,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
BPSK,0.0314,0.0628,0.115,64,0.0,0.005,1.0004,software,50.0,0.25,5,10,0.0946798324584961
BPSK,0.0314,0.0628,0.115,24,0.18,0.005,0.9999,hardware,60.0,0.010000000000000002,6,10,0.08923816680908203
QPSK,0.0314,0.0628,0.5,48,0.08,0.005,1.0008,software,0.0,0.025,0,10,0.0754544734954834
BPSK,0.0314,0.0628,0.5,24,0.25,0.005,1.0004,software,0.0,0.025,0,10,0.0866858959197998
QPSK,0.7,0.0628,0.025,32,0.02,0.03,1.0,software,0.0,0.025,0,10,0.1107933521270752
QPSK,0.0314,0.0628,0.025,32,0.12,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.09454464912414551
BPSK,0.0314,0.0628,0.25,64,0.02,0.005,1.0008,software,0.0,0.025,0,10,0.0767509937286377
BPSK,0.0314,0.0628,0.5,32,0.25,0.005,1.0,software,0.0,0.025,0,10,0.08209967613220215
QPSK,0.0314,0.0628,0.01,16,0.5,0.005,0.9996,hardware,70.0,0.0075,7,10,0.07133364677429199
QPSK,0.0314,0.0628,0.01,32,0.02,0.005,1.0004,software,70.0,0.0075,7,10,0.0775442123413086
QPSK,1.0,0.03,0.025,32,0.02,0.01,1.0,software,0.0,0.025,0,10,0.06298470497131348
BPSK,0.0314,0.0628,1.0,24,0.08,0.005,1.0008,software,0.0,0.025,0,10,0.0714571475982666
QPSK,0.0314,0.0628,0.115,32,0.18,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.07909440994262695
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0004,hardware,60.0,0.010000000000000002,6,10,0.08670473098754883
QPSK,0.0314,0.0628,0.01,48,0.18,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.07594442367553711
QPSK,0.0314,0.11,0.025,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.08922719955444336
BPSK,0.0314,0.165,0.018,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.06875014305114746
BPSK,0.0314,0.25,0.07,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.08107256889343262
BPSK,0.0314,0.0628,0.115,16,0.35,0.005,1.0,hardware,80.0,0.005000000000000001,8,10,0.07210159301757812
QPSK,0.0314,0.0628,0.055,24,0.12,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.07381916046142578
BPSK,0.0314,0.2,0.01,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07523632049560547
QPSK,0.0314,0.0628,0.25,24,0.35,0.005,1.0,software,80.0,0.005000000000000001,8,10,0.09322285652160645
BPSK,0.0314,0.0628,0.5,64,0.08,0.005,0.9999,software,0.0,0.025,0,10,0.10681462287902832
QPSK,0.0314,0.0628,0.055,24,0.5,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.09052896499633789
QPSK,0.0314,0.0628,0.25,48,0.25,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.0784456729888916
QPSK,0.0314,0.0628,1.0,32,0.18,0.005,0.9996,hardware,0.0,0.025,0,10,0.10743308067321777
BPSK,0.0314,0.0628,0.25,24,0.12,0.005,1.0008,software,50.0,0.0125,5,10,0.11510515213012695
QPSK,0.055,0.03,0.025,32,0.02,-0.01,1.0,hardware,20.0,0.020000000000000004,2,10,0.08064651489257812
BPSK,0.0314,0.0628,0.5,16,0.25,0.005,0.9992,hardware,0.0,0.025,0,10,0.08762741088867188
QPSK,0.0314,0.0628,0.025,16,0.05,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.1344139575958252
BPSK,0.0314,0.0628,0.115,16,0.0,0.005,1.0004,hardware,70.0,0.15,7,10,0.08721113204956055
QPSK,0.5,0.03,0.025,32,0.02,-0.03,1.0,hardware,0.0,0.025,0,10,0.0643606185913086
QPSK,1.0,0.03,0.025,32,0.02,-0.03,1.0,hardware,0.0,0.025,0,10,0.07117629051208496
QPSK,0.0314,0.01,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.0891256332397461
BPSK,0.0314,0.165,0.055,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.08632707595825195
BPSK,0.0314,0.075,0.055,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.10298013687133789
QPSK,0.0314,0.0628,0.025,16,0.35,0.005,0.9992,hardware,80.0,0.005000000000000001,8,10,0.0760657787322998
QPSK,0.0314,0.0628,0.01,32,0.35,0.005,0.9996,software,70.0,0.0075,7,10,0.12983918190002441
QPSK,0.0314,0.0628,1.0,48,0.12,0.005,1.0001,software,0.0,0.025,0,10,0.10318279266357422
BPSK,0.0314,0.0628,0.01,48,0.02,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08364510536193848
QPSK,0.0314,0.0628,0.115,64,0.12,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.08972001075744629
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.06757616996765137
QPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.06995439529418945
QPSK,0.0314,0.0628,0.055,48,0.0,0.005,1.0,software,90.0,0.0,9,10,0.06996536254882812
QPSK,0.0314,1.0,0.145,32,0.0,0.0,1.0,software,30.0,0.35,3,10,0.0991213321685791
BPSK,0.0314,0.0628,0.25,16,0.05,0.005,1.0008,hardware,60.0,0.010000000000000002,6,10,0.10123300552368164
BPSK,0.0314,0.0628,1.0,16,0.18,0.005,1.0004,software,0.0,0.025,0,10,0.11282539367675781
BPSK,0.0314,0.0628,0.01,16,0.18,0.005,0.9992,hardware,50.0,0.0125,5,10,0.07732892036437988
BPSK,0.0314,0.0628,1.0,16,0.25,0.005,1.0001,hardware,0.0,0.025,0,10,0.0919961929321289
QPSK,0.0314,0.0628,0.055,32,0.35,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.07428598403930664
QPSK,0.0314,0.0628,0.5,24,0.35,0.005,1.0,software,0.0,0.025,0,10,0.07599639892578125
QPSK,0.0314,0.0628,0.01,24,0.35,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.07910728454589844
BPSK,0.0314,0.0628,0.055,64,0.02,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.11121034622192383
QPSK,0.0314,0.0628,0.5,16,0.18,0.005,0.9996,software,0.0,0.025,0,10,0.060193538665771484
BPSK,0.0314,0.0628,0.025,32,0.02,0.005,1.0008,hardware,50.0,0.0125,5,10,0.07317399978637695
QPSK,0.0314,0.0628,0.115,48,0.0,0.005,0.9996,software,90.0,0.0,9,10,0.08912277221679688
BPSK,0.0314,0.055,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.06978344917297363
BPSK,0.0314,0.0628,0.25,64,0.35,0.005,1.0008,software,70.0,0.0075,7,10,0.09587264060974121
BPSK,0.026,0.1,0.025,32,0.02,-0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.0995323657989502
BPSK,0.0314,0.0628,0.055,24,0.02,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.10478353500366211
QPSK,0.005,0.1,0.025,32,0.02,0.02,1.0,software,90.0,0.0025000000000000005,9,10,0.08543086051940918
BPSK,0.0314,0.0628,0.115,64,0.0,0.005,0.9992,software,50.0,0.25,5,10,0.09154558181762695
BPSK,0.0314,0.0628,0.25,48,0.02,0.005,0.9999,hardware,80.0,0.005000000000000001,8,10,0.0907907485961914
QPSK,0.026,0.1,0.025,32,0.02,0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.04920697212219238
BPSK,0.0314,0.0628,0.5,24,0.25,0.005,0.9992,software,0.0,0.025,0,10,0.058843135833740234
QPSK,0.0314,0.0628,0.055,16,0.02,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.05784726142883301
BPSK,0.0314,0.1,0.025,32,0.02,0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.0708622932434082
QPSK,0.0314,0.0628,0.115,16,0.35,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.053156137466430664
BPSK,0.0314,0.0628,0.01,48,0.18,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.095489501953125
QPSK,0.0314,0.0628,0.25,32,0.02,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.043619394302368164
QPSK,0.0314,0.0628,0.25,64,0.35,0.005,1.0008,software,80.0,0.005000000000000001,8,10,0.061537981033325195
QPSK,0.0314,0.0628,0.025,32,0.08,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.0733644962310791
BPSK,0.0314,0.0628,0.25,32,0.35,0.005,1.0004,software,60.0,0.010000000000000002,6,10,0.053350210189819336
BPSK,0.0314,0.03,0.025,32,0.02,-0.02,1.0,hardware,90.0,0.0025000000000000005,9,10,0.06021261215209961
QPSK,0.25,0.03,0.025,32,0.02,0.02,1.0,software,0.0,0.025,0,10,0.053694963455200195
BPSK,0.0314,0.0628,0.115,24,0.25,0.005,0.9999,hardware,70.0,0.0075,7,10,0.061345815658569336
BPSK,0.0314,0.0628,1.0,32,0.25,0.005,1.0,software,0.0,0.025,0,10,0.06803345680236816
QPSK,0.0314,0.0628,1.0,48,0.25,0.005,0.9999,hardware,0.0,0.025,0,10,0.05699753761291504
QPSK,0.0314,1.0,0.018,32,0.0,0.0,1.0,software,30.0,0.35,3,10,0.059388160705566406
BPSK,0.0314,0.01,1.0,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.06743526458740234
QPSK,0.0314,0.0628,1.0,24,0.12,0.005,1.0001,hardware,0.0,0.025,0,10,0.059726715087890625
BPSK,0.0314,0.0628,1.0,64,0.02,0.005,1.0,software,0.0,0.025,0,10,0.05693817138671875
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9992,hardware,70.0,0.0075,7,10,0.06655550003051758
BPSK,0.0314,0.0628,0.01,64,0.05,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.07844805717468262
QPSK,0.0314,0.0628,0.5,48,0.35,0.005,1.0004,hardware,10.0,0.022500000000000003,1,10,0.06690335273742676
BPSK,0.0314,0.0628,0.115,48,0.08,0.005,1.0001,hardware,40.0,0.015,4,10,0.059474945068359375
QPSK,0.0314,0.0628,0.5,32,0.12,0.005,0.9996,hardware,0.0,0.025,0,10,0.05928826332092285
QPSK,0.0314,0.0628,0.25,16,0.18,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.05059218406677246
QPSK,0.0314,0.0628,0.25,32,0.08,0.005,1.0008,hardware,70.0,0.0075,7,10,0.06658482551574707
QPSK,0.0314,0.0628,0.5,32,0.25,0.005,0.9996,software,0.0,0.025,0,10,0.05939936637878418
BPSK,0.0314,0.0628,0.055,16,0.5,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.05854511260986328
QPSK,0.0314,0.1,0.025,32,0.02,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.05568695068359375
QPSK,0.0314,0.11,0.07,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.04159188270568848
BPSK,0.0314,0.0628,0.25,16,0.02,0.005,1.0001,software,40.0,0.015,4,10,0.05761075019836426
BPSK,0.0314,0.0628,1.0,48,0.35,0.005,1.0,software,0.0,0.025,0,10,0.06295108795166016
QPSK,0.075,0.03,0.025,32,0.02,0.03,1.0,hardware,10.0,0.022500000000000003,1,10,0.06506943702697754
QPSK,0.0314,0.0628,0.25,32,0.05,0.005,0.9992,software,60.0,0.010000000000000002,6,10,0.06292009353637695
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9996,software,50.0,0.0125,5,10,0.07227587699890137
BPSK,0.0314,0.0628,0.5,16,0.08,0.005,0.9999,software,0.0,0.025,0,10,0.05940866470336914
BPSK,0.0314,0.0628,0.5,24,0.08,0.005,1.0,software,0.0,0.025,0,10,0.054891347885131836
BPSK,0.0314,0.0628,0.055,32,0.18,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.06737279891967773
QPSK,0.0314,0.0628,0.01,16,0.12,0.005,1.0004,hardware,50.0,0.0125,5,10,0.10368227958679199
BPSK,0.0314,0.0628,0.01,16,0.08,0.005,1.0004,hardware,70.0,0.0075,7,10,0.05149579048156738
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0004,software,30.0,0.017499999999999998,3,10,0.07423758506774902
QPSK,0.0314,0.0628,1.0,64,0.02,0.005,1.0001,software,0.0,0.025,0,10,0.06374382972717285
BPSK,0.0314,0.0628,0.115,64,0.35,0.005,0.9996,software,60.0,0.010000000000000002,6,10,0.08016443252563477
QPSK,0.0314,0.0628,0.5,24,0.0,0.005,0.9999,software,0.0,0.5,0,10,0.06258487701416016
BPSK,0.0314,0.0628,0.115,32,0.0,0.005,0.9992,software,60.0,0.2,6,10,0.06424927711486816
BPSK,0.0314,0.0628,0.25,48,0.0,0.005,0.9996,hardware,80.0,0.1,8,10,0.051993608474731445
BPSK,0.0314,0.0628,0.025,24,0.35,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.050545454025268555
BPSK,0.0314,0.0628,0.5,32,0.05,0.005,0.9996,hardware,0.0,0.025,0,10,0.05150413513183594
BPSK,0.0314,0.0628,0.025,32,0.02,0.005,1.0004,software,50.0,0.0125,5,10,0.059363603591918945
QPSK,0.0314,0.0628,0.01,32,0.05,0.005,1.0004,hardware,50.0,0.0125,5,10,0.06620407104492188
BPSK,0.0314,0.0628,0.025,24,0.12,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.0639185905456543
QPSK,0.0314,0.0628,0.115,48,0.25,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.06834268569946289
QPSK,0.0314,0.0628,1.0,16,0.05,0.005,0.9996,software,0.0,0.025,0,10,0.0617222785949707
QPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.060651540756225586
QPSK,0.01,0.1,0.025,32,0.02,0.01,1.0,hardware,90.0,0.0025000000000000005,9,10,0.06165456771850586
BPSK,0.0314,0.0628,0.025,16,0.05,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.055461883544921875
BPSK,0.0314,0.0628,0.25,64,0.08,0.005,1.0001,software,0.0,0.025,0,10,0.07533955574035645
QPSK,0.0314,0.0628,0.025,48,0.0,0.005,1.0004,software,90.0,0.0,9,10,0.0612797737121582
QPSK,0.0314,0.0628,1.0,32,0.5,0.005,0.9992,hardware,0.0,0.025,0,10,0.05666351318359375
BPSK,0.0314,0.0628,0.115,24,0.35,0.005,0.9996,hardware,80.0,0.005000000000000001,8,10,0.058815717697143555
BPSK,0.0314,0.0628,0.025,24,0.35,0.005,1.0008,software,70.0,0.0075,7,10,0.07246828079223633
QPSK,0.0314,0.018,0.115,32,0.15,0.0,1.0,software,40.0,0.015,4,10,0.06529641151428223
QPSK,0.0314,1.0,0.025,32,0.0,0.0,1.0,software,30.0,0.35,3,10,0.09253883361816406
BPSK,0.35,0.0628,0.025,32,0.02,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.07514309883117676
QPSK,0.5,0.03,0.025,32,0.02,-0.01,1.0,hardware,0.0,0.025,0,10,0.07161998748779297
QPSK,0.0314,0.0628,0.5,24,0.5,0.005,1.0001,software,0.0,0.025,0,10,0.07016229629516602
QPSK,0.0314,0.0628,0.5,32,0.08,0.005,0.9999,hardware,0.0,0.025,0,10,0.09562277793884277
QPSK,0.0314,0.0628,0.115,64,0.25,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.09948897361755371
BPSK,0.0314,0.0628,0.5,16,0.5,0.005,0.9992,hardware,0.0,0.025,0,10,0.10087418556213379
QPSK,0.055,0.1,0.025,32,0.02,0.01,1.0,software,90.0,0.0025000000000000005,9,10,0.088470458984375
BPSK,0.0314,0.0628,1.0,16,0.18,0.005,0.9992,software,0.0,0.025,0,10,0.0701909065246582
BPSK,0.0314,0.0628,1.0,24,0.12,0.005,0.9992,hardware,0.0,0.025,0,10,0.10329675674438477
QPSK,0.0314,0.25,0.07,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.08762192726135254
BPSK,0.0314,0.0628,0.5,48,0.12,0.005,0.9999,software,0.0,0.025,0,10,0.09191536903381348
QPSK,0.0314,0.2,1.0,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.06392288208007812
BPSK,0.0314,0.09,0.018,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.08106398582458496
QPSK,0.25,0.03,0.025,32,0.02,-0.02,1.0,hardware,0.0,0.025,0,10,0.08343100547790527
BPSK,0.0314,0.0628,0.5,16,0.08,0.005,1.0008,hardware,0.0,0.025,0,10,0.08907389640808105
QPSK,0.0314,0.0628,0.5,48,0.25,0.005,1.0008,hardware,60.0,0.010000000000000002,6,10,0.0826268196105957
QPSK,0.0314,0.0628,0.5,48,0.05,0.005,1.0,software,0.0,0.025,0,10,0.07422375679016113
QPSK,0.0314,1.0,0.18,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.07703566551208496
BPSK,0.0314,0.0628,0.055,16,0.12,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.07682633399963379
BPSK,0.0314,0.0628,1.0,24,0.02,0.005,0.9996,software,0.0,0.025,0,10,0.060785770416259766
BPSK,0.0314,0.0628,0.025,16,0.0,0.005,1.0008,hardware,80.0,0.1,8,10,0.07639145851135254
BPSK,0.0314,0.0628,0.025,16,0.08,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.08047676086425781
BPSK,0.0314,0.0628,0.01,32,0.0,0.005,0.9999,hardware,90.0,0.0,9,10,0.08787250518798828
QPSK,0.0314,0.0628,0.055,64,0.12,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.08327102661132812
QPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.09495115280151367
BPSK,0.0314,0.0628,0.01,48,0.5,0.005,0.9992,software,30.0,0.017499999999999998,3,10,0.07814717292785645
QPSK,0.0314,0.0628,1.0,16,0.18,0.005,1.0001,software,0.0,0.025,0,10,0.06882858276367188
QPSK,0.0314,0.045,0.5,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.06655406951904297
QPSK,0.0314,0.0628,0.055,16,0.05,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.057515621185302734
BPSK,0.0314,0.0628,0.5,32,0.35,0.005,0.9992,software,0.0,0.025,0,10,0.0771172046661377
QPSK,0.0314,0.01,0.7,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.07388544082641602
QPSK,0.0314,0.0628,0.115,32,0.05,0.005,1.0004,software,90.0,0.0025000000000000005,9,10,0.08850526809692383
QPSK,0.0314,0.0628,0.01,16,0.05,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.0793607234954834
BPSK,0.0314,0.0628,0.5,64,0.25,0.005,1.0001,hardware,0.0,0.025,0,10,0.1072843074798584
BPSK,0.0314,0.0628,0.5,64,0.35,0.005,1.0008,software,0.0,0.025,0,10,0.07329511642456055
BPSK,0.0314,0.0628,0.055,64,0.08,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.08380007743835449
BPSK,0.0314,0.0628,0.055,64,0.18,0.005,1.0001,software,80.0,0.005000000000000001,8,10,0.0780184268951416
BPSK,0.0314,0.0628,0.115,48,0.35,0.005,1.0,software,40.0,0.015,4,10,0.08533954620361328
QPSK,0.0314,0.0628,0.055,48,0.08,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.08835172653198242
QPSK,0.0314,0.0628,0.5,32,0.18,0.005,1.0004,software,0.0,0.025,0,10,0.06726217269897461
QPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.0865030288696289
QPSK,0.0314,0.0628,0.055,24,0.5,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.10854339599609375
BPSK,0.0314,0.0628,0.025,32,0.02,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.08182859420776367
BPSK,0.0314,0.0628,0.055,32,0.5,0.005,0.9992,software,90.0,0.0025000000000000005,9,10,0.0773780345916748
QPSK,0.0314,0.0628,0.25,32,0.08,0.005,1.0001,software,60.0,0.010000000000000002,6,10,0.06451225280761719
QPSK,0.0314,0.018,0.09,32,0.0,0.0,1.0,software,40.0,0.3,4,10,0.07412457466125488
BPSK,0.0314,0.0628,0.01,24,0.05,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.08673930168151855
QPSK,0.0314,1.0,0.23,32,0.15,0.0,1.0,software,0.0,0.025,0,10,0.07163238525390625
BPSK,0.0314,0.0628,0.01,64,0.08,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.08434224128723145
QPSK,0.0314,0.0628,0.025,24,0.12,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.07979178428649902
QPSK,0.0314,0.0628,0.115,16,0.12,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.06791257858276367
BPSK,0.0314,0.0628,0.01,32,0.12,0.005,1.0008,software,40.0,0.015,4,10,0.09609699249267578
BPSK,0.0314,0.0628,0.115,64,0.5,0.005,1.0001,hardware,60.0,0.010000000000000002,6,10,0.07627177238464355
BPSK,0.0314,0.0628,0.25,48,0.12,0.005,0.9992,software,0.0,0.025,0,10,0.07790064811706543
BPSK,0.0314,0.0628,0.115,32,0.02,0.005,1.0001,software,60.0,0.010000000000000002,6,10,0.0874476432800293
QPSK,0.0314,0.0628,0.115,16,0.05,0.005,1.0004,hardware,90.0,0.0025000000000000005,9,10,0.07296895980834961
BPSK,0.0314,0.0628,1.0,48,0.02,0.005,1.0004,software,0.0,0.025,0,10,0.08867406845092773
QPSK,0.0314,0.018,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.08966469764709473
BPSK,0.0314,0.0628,1.0,32,0.05,0.005,1.0001,hardware,0.0,0.025,0,10,0.0854349136352539
BPSK,0.0314,0.0628,0.5,32,0.25,0.005,1.0,hardware,0.0,0.025,0,10,0.08098936080932617
QPSK,0.0314,0.0628,0.025,32,0.25,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.0782630443572998
BPSK,0.0314,0.25,0.055,32,0.15,0.0,1.0,software,90.0,0.0025000000000000005,9,10,0.0760493278503418
BPSK,0.0314,0.0628,0.5,24,0.02,0.005,0.9996,hardware,10.0,0.022500000000000003,1,10,0.06050586700439453
BPSK,0.0314,0.0628,0.01,32,0.25,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.0691230297088623
BPSK,0.0314,0.0628,0.5,64,0.08,0.005,1.0008,software,0.0,0.025,0,10,0.09107375144958496
BPSK,0.0314,0.0628,0.25,64,0.05,0.005,1.0004,software,60.0,0.010000000000000002,6,10,0.08242344856262207
QPSK,0.19,0.1,0.025,32,0.02,0.03,1.0,hardware,20.0,0.020000000000000004,2,10,0.07248163223266602
BPSK,0.0314,0.0628,0.25,24,0.08,0.005,1.0001,software,0.0,0.025,0,10,0.0696721076965332
BPSK,0.0314,0.0628,0.025,16,0.35,0.005,1.0008,software,80.0,0.005000000000000001,8,10,0.10496211051940918
BPSK,0.0314,0.0628,0.115,24,0.0,0.005,0.9992,software,70.0,0.15,7,10,0.09077930450439453
QPSK,0.0314,0.0628,0.055,24,0.12,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.08583736419677734
QPSK,0.0314,0.0628,0.5,32,0.0,0.005,0.9996,software,0.0,0.5,0,10,0.07673287391662598
BPSK,0.042,0.0628,0.025,32,0.02,0.0,1.0,hardware,90.0,0.0025000000000000005,9,10,0.0799858570098877
BPSK,0.0314,0.0628,1.0,48,0.05,0.005,1.0004,hardware,0.0,0.025,0,10,0.08044695854187012
QPSK,0.0314,0.0628,1.0,48,0.05,0.005,0.9992,hardware,0.0,0.025,0,10,0.0948784351348877
QPSK,0.0314,0.0628,0.055,64,0.12,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07432126998901367
QPSK,0.0314,0.0628,0.5,24,0.18,0.005,1.0008,hardware,0.0,0.025,0,10,0.06245160102844238
QPSK,0.0314,0.0628,0.025,16,0.18,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.10084748268127441
BPSK,0.0314,0.0628,0.25,16,0.5,0.005,0.9996,software,20.0,0.020000000000000004,2,10,0.07491612434387207
QPSK,0.0314,0.055,0.7,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.06642603874206543
BPSK,0.0314,0.0628,0.5,24,0.35,0.005,1.0,software,0.0,0.025,0,10,0.07070660591125488
BPSK,0.075,0.0628,0.025,32,0.02,0.02,1.0,hardware,90.0,0.0025000000000000005,9,10,0.08223485946655273
QPSK,0.0314,0.0628,0.25,48,0.35,0.005,1.0001,hardware,80.0,0.005000000000000001,8,10,0.08714938163757324
BPSK,0.0314,0.0628,1.0,64,0.25,0.005,1.0,software,0.0,0.025,0,10,0.07724571228027344
BPSK,0.0314,0.0628,0.115,48,0.12,0.005,0.9996,software,40.0,0.015,4,10,0.07440543174743652
BPSK,0.0314,0.0628,0.5,32,0.12,0.005,1.0001,hardware,0.0,0.025,0,10,0.09690356254577637
QPSK,0.0314,0.0628,0.25,48,0.18,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.06344771385192871
BPSK,0.0314,0.0628,0.055,32,0.5,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.06669235229492188
BPSK,0.0314,0.0628,0.115,32,0.5,0.005,0.9999,hardware,80.0,0.005000000000000001,8,10,0.08275079727172852
BPSK,0.0314,0.35,0.4,32,0.15,0.0,1.0,software,10.0,0.022500000000000003,1,10,0.0756831169128418
QPSK,0.0314,0.0628,0.115,16,0.0,0.005,0.9996,software,90.0,0.0,9,10,0.06579327583312988
BPSK,0.0314,0.0628,0.25,16,0.5,0.005,0.9992,hardware,20.0,0.020000000000000004,2,10,0.08384561538696289
QPSK,0.0314,0.0628,0.055,32,0.12,0.005,0.9992,hardware,90.0,0.0025000000000000005,9,10,0.07669401168823242
QPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.08364200592041016
QPSK,0.0314,0.0628,0.055,24,0.18,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.06626677513122559
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.09151601791381836
QPSK,0.0314,0.0628,0.01,24,0.12,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.08699321746826172
QPSK,0.0314,0.2,0.035,32,0.0,0.0,1.0,software,90.0,0.0,9,10,0.06939697265625
QPSK,0.35,0.03,0.025,32,0.02,-0.01,1.0,hardware,0.0,0.025,0,10,0.08778762817382812
BPSK,0.0314,0.0628,0.025,32,0.18,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07059264183044434
QPSK,0.0314,0.0628,0.01,16,0.08,0.005,0.9992,hardware,30.0,0.017499999999999998,3,10,0.061156511306762695
QPSK,0.0314,0.0628,0.115,48,0.12,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.07527756690979004
QPSK,0.0314,0.0628,0.01,48,0.12,0.005,0.9996,hardware,80.0,0.005000000000000001,8,10,0.08293986320495605
BPSK,0.0314,0.09,0.4,32,0.0,0.0,1.0,software,0.0,0.5,0,10,0.07813405990600586
BPSK,0.0314,0.0628,0.5,32,0.5,0.005,1.0,software,0.0,0.025,0,10,0.05889248847961426
